Wikipedia Movie ID	Character name	Main character
1324717	Dhani	True
106352	Sally	True
16673820	Principal Hoffman	True
25335991	Nathadas Manikpuri	True
25335991	Salim Kidwai	True
5159732	Pooja	True
5159732	Naved Ali	True
5159732	Lara Oberoi	True
3322205	Pooja Dharamchand	True
3322205	Raghu Jetley	True
45772	Rocky Balboa	True
45772	Apollo Creed	True
45772	Paulie Pennino	True
45772	Adrian Pennino	True
7537280	Patrick O' Malley	True
600008	Shelby Eatenton Latcherie	True
600008	Jackson Latcherie	True
7548602	Marcellus Gallio	True
14935392	Leo	True
14935392	Brody	True
14935392	Buddy	True
14935392	Guch	True
14935392	Bodega	True
14935392	Eric	True
25958067	Abhay	True
25958067	Ayesha Khan	True
25958067	Aaliya	True
21099183	Cassandra Nightingale	True
484102	Malèna Scordia	True
9307052	Siddharth Chaturvedi	True
9307052	Avni S. Chaturvedi	True
9307052	Radha	True
9307052	Dr. Aditya Shrivastav	True
101523	Jay	True
101523	Holden McNeil	True
101523	Justice	True
101523	Sissy	True
101523	Sheriff	True
101523	Hooper X	True
25223887	Helena	True
25223887	Eddie	True
12152908	Amelia	True
12152908	David Marshall	True
12152908	Kim	True
12152908	Stan	True
1697309	Vanessa	True
25489908	Fred Amidon	True
35316287	Marty	True
14840073	Bubba	True
17758086	Gray	True
1862086	Lachchi	True
1862086	Gajrobai	True
6902699	Eileen	True
6902699	Tom	True
8454631	Lamar Dickey	True
4707517	Madhvi Sharma	True
4707517	Pearl Sequiera	True
4707517	Gayetri Sachdeva	True
21674541	Vivy Lamori	True
2870583	Wuschel	True
22541211	Mathan Kumar	True
22541211	Mythili	True
22541211	Mathan Raj	True
22541211	Bobby	True
19896950	Mr. Blackwell	True
4372744	Ivy	True
4372744	Sabeth	True
1376896	Luke	True
21682038	Veer Pratap Singh	True
21682038	Mahendra Pratap Singh	True
21682038	Raja Gyanendra Singh	True
21682038	Prithvi Singh	True
21682038	Poonam 'Punya' Singh	True
21682038	Sujan Singh	True
21682038	Yuvraji Yashodhara	True
161450	Frankie Machine	True
22834804	Hakim	True
1595987	Major William Sayers	True
1595987	Colonel J.D. Bock	True
1595987	Colonel James Burton	True
1595987	Casper Weinberger	True
1595987	Sgt. Benjamn Dalton	True
5549799	Gail Jones	True
228355	Lt. Frank Drebin	True
228355	Jane Spencer Drebin	True
228355	Nordberg	True
228355	Vincent Ludwig	True
228355	Mayor	True
18520285	Georgina Salt	True
1740764	Tim Dingman	True
1740764	Debbie Dingman	True
1740764	Nick Vanderpark	True
1740764	Natalie Vanderpark	True
32496356	Sher Singh	True
32496356	Anthony	True
32496356	Pooja	True
32496356	Brijmohan	True
3615688	Lauren Adrian	True
3615688	George Morgan	True
3615688	Elena Diaz	True
23945123	Heather Lofton	True
23438736	Olive Penderghast	True
23438736	Dill Penderghast	True
23438736	Rhiannon	True
23438736	Marianne	True
23438736	Mrs. Griffith	True
12576808	Turanga Leela	True
1906889	Stuart	True
7443928	Tim Carter	True
5894429	Young Ethel Ann	True
5894429	Young Jack	True
5894429	Quinlan	True
19730179	Nina Beckwith	True
1343628	Timoteo	True
1343628	Italia	True
30627321	Sarm	True
5846938	Akhil	True
5846938	Sonu	True
5846938	Sasha	True
8113966	Shelby Coles	True
2259030	Tarzan	True
2769852	Cliff Spab	True
2769852	Wendy Pfister	True
7906	Thomas Jefferson 'Tom' Destry Jr.	True
8896753	Emily Jenkins	True
8896753	Edward Sullivan	True
8896753	Doug Ames	True
8896753	Lilith Sullivan	True
5787450	Emory Simms	True
9495654	Cyrus	True
9495654	Shernaz	True
5760640	Velli	True
4971555	Rangaraja Nambi	True
4971555	Govind Ramasaamy	True
4971555	Govind K. Somaiya	True
4971555	Christian Fletcher	True
4971555	Jasmine	True
4971555	Krishnaveni	True
4971555	Vincent Poovaraagan	True
4971555	Avtar Singh	True
4971555	Shinghen Narahasi	True
12414587	Mitchie Torres	True
12414587	Connie Torres	True
12414587	Shane Gray	True
12414587	Nate Gray	True
12414587	Jason Gray	True
4288473	Little Miss Amanda Martin	True
4288473	Sir Richard Martin	True
4288473	Portia Charney	True
4288473	Rupert Burns	True
14136794	Shankar 'Singh' Bhatawdekar	True
3912910	Hero	True
3912910	Tuffy	True
3912910	Beer Guy	True
3681139	Coach Ed Gennero	True
3681139	Dean Phillip Elias	True
3681139	Coach Wally Rig	True
3681139	Paul Blake	True
3681139	Andre Krimm	True
3681139	Chuck Neiderman	True
2762659	Jack Friar	True
2762659	Erin	True
451791	Felice Schragenheim	True
451791	Lilly Wust	True
451791	Günther Wust	True
451791	Ilse	True
445895	Anna	True
456959	Raymond Beaumont	True
15127637	Barbara 'Ching-Ching' Stewart	True
22225850	Allison Harden	True
23790789	Judith Shapiro	True
23790789	Marie Shapiro	True
26695384	Zakkir Ali Hussein	True
19208905	Mr. Moto	True
30559901	Ponnamma, Ponnappan	True
633832	Okwe	True
633832	Guo Yi	True
633832	Senay Gelik	True
2493307	Terry Munroe	True
3384239	Dr. Wesley McClaren	True
29393556	Ajay Bahadur Saxena	True
491757	Sarge	True
491757	Dr. Samantha Grimm	True
1238102	The Lieutenant	True
133688	Alisdair Stewart	True
133688	George Baines	True
74868	Lois Farrow	True
74868	Ruth Popper	True
74868	Lester Marlow	True
13951439	Rohan S. Sood	True
13951439	Ayesha Mehra	True
4836072	Eliza Doolittle	True
4836072	Zoltan Karpathy	True
4575990	Lupe Sino	True
3493076	King Arthur	True
3493076	Guinevere	True
4022937	Father Harlan	True
12279512	Susan Beaurgard Landis	True
23805085	Dana Clifton	True
24128069	Advocate Sanjay	True
24480838	Nina Sayers	True
24480838	Erica Sayers	True
24480838	The Black Swan	True
24480838	Thomas Leroy	True
24480838	Beth Macintyre	True
24480838	Lily	True
9652303	Iris Martin	True
7518798	The Chairman	True
7518798	The Ragpicker	True
20773812	Roop Singh	True
20773812	Reet Brar	True
20773812	Jagjyot Gill	True
4883547	Sepoy Tarun Chauhan/Tango Charlie	True
4883547	Chauhan	True
4883547	Havaldar Mohammed Ali	True
4883547	Lachchi Narayan	True
583932	James Bond	True
583932	Q	True
583932	Max Zorin	True
583932	Chuck Lee	True
583932	Stacey Sutton	True
583932	Scarpine	True
3136201	Gen. Rodolfo Graziani	True
3136201	Omar Mukhtar	True
506119	Jack Foley	True
506119	Karen Sisco	True
506119	Marshall Sisco	True
506119	Buddy Bragg	True
506119	Richard Ripley	True
506119	Maurice Miller	True
506119	Kenneth	True
23195993	Mackey	True
6304083	Gourmet Detective	True
6304083	Bonehead	True
6304083	George	True
5263902	Bob Seton	True
27117416	Tom Armstrong	True
70428	Sean Thornton	True
70428	Mary Kate Danaher	True
3498675	Amit Kumar	True
3498675	Sunder Yadav	True
3498675	Inspector Shaheed Khan	True
66870	Alvy Singer	True
66870	Annie Hall	True
66870	Duane Hall	True
66870	Allison Portchnik	True
66870	Tony Lacey	True
66870	Lacey Party Guest	True
5875034	Ronald Fleury	True
5875034	Lyla Fleury	True
5875034	Prince Ahmed Bin Khaled	True
5875034	Damon Schmidt	True
11190234	Nikhil Agarwal	True
11190234	Thomas	True
168554	Manny	True
6217649	Manzur Ahmed	True
6217649	Nazneen Ahmed	True
6217649	Shadab Mohammad	True
6217649	BSF Officer Raghuvir Singh	True
27281389	Ganesh S. Sathe	True
4731904	Matt Leland	True
4731904	Casey Roberts	True
16744198	Pamela Porterfield	True
16744198	Richard Kennington	True
16744198	Joseph Mansourian	True
2156510	Loc Dog	True
2156510	Preach	True
2156510	Crazy Legs	True
2156510	Dashiki	True
2156510	Ashtray	True
21508247	Bhanwar Singh	True
21508247	Anuja	True
21508247	Prithvi Bana	True
21508247	Karan	True
21508247	Rajendar Bhati	True
21508247	Madhuri	True
29101425	Father Christopher	True
29101425	Enrique Gorostieta Velarde	True
24188674	Lewis Jackman	True
652432	Fei	True
3130659	Gwyn	True
26449950	Manav Shrivastav	True
26449950	Kabir Nayak	True
26449950	Kamini	True
26449950	Kiya	True
26449950	Bata Bhai	True
1597802	Davey	True
1597802	Mickser	True
1597802	Helen	True
1597802	Will	True
1597802	Turner	True
1405743	Steve Taggart	True
1157158	Marion Frank Stokes	True
1157158	Nora Wells	True
1157158	Burke Bennett	True
6212570	Mayor Goldberg	True
9756837	Baron Fabrizio Donati	True
9232950	Aidan Carvell	True
10660190	Nilesh Rastogi	True
1271694	Todd Tomorrow	True
5264560	Hector	True
5264560	Fairchild Van Waldenberg	True
3569886	Dave Robicheaux	True
3569886	Minos P. Dautrieve	True
3569886	Claudette Rocque	True
3569886	Didi Giancano	True
2367161	Thomas Crown	True
2367161	Catherine Banning	True
2367161	Detective Paretti	True
2367161	Michael McCann	True
22634826	Eijiro Hikari	True
22634826	General Jark	True
18964317	Akshay 'Akki' Kumar	True
18964317	Ramakant 'Dude' Joshi	True
18964317	Priya	True
3466113	Capt. Kirby York	True
33594947	Wade Motch	True
33594947	Glenn Motch	True
33594947	Marty Huggins	True
33594947	Raymond Huggins	True
33594947	Tim Wattley	True
33594947	Mitch	True
5241676	Nomad	True
1663320	Ashley Albright	True
1663320	Jake Hardin	True
1663320	Damon Phillips	True
1303197	Cinderella	True
2648856	Jane Eyre	True
2338993	Deuce Bigalow	True
2338993	T.J. Hicks	True
2338993	Heinz Hummer	True
2338993	Gaspar Voorsboch	True
2338993	Antoine Laconte	True
31205051	Rebecca	True
31205051	Kirklander	True
6937139	Rod Kimble	True
6937139	Rico	True
699336	Samuel Faulkner	True
699336	Marty Dwyer	True
21634467	S.I. Kedar	True
29446866	Rachel Salas	True
29446866	Fortis	True
29446866	Timekeeper Raymond Leon	True
29446866	Borel	True
29446866	Sylvia Weis	True
29446866	Will Salas	True
28386057	Mac Traven	True
28386057	Dal Traven	True
2206566	Magmar	True
2206566	Solitaire	True
3019565	Gen. Charles 'Chinese' Gordon	True
545795	Sarah Cooper	True
545795	Michael Gold	True
545795	Nick	True
20658736	Rishi	True
20658736	Velu	True
289755	Mu-young Park	True
289755	Myung-hyun Lee	True
289755	Jong Won Yu	True
289755	Bang-hee Lee	True
289755	Jang-gil Lee	True
10071292	Alex Cross	True
10071292	Senator Hank Rose	True
10071292	Jezzie Flannigan	True
10071292	Dimitri Starodubov	True
12835554	Aditya 'Adit' Soman	True
12835554	Ashwini A. Soman	True
12835554	Geeta A. Menon	True
4451435	Mary Kelly	True
4451435	Martha Tabram	True
4451435	Inspector Frederick Abberline	True
4451435	Sir William Gull	True
11288620	Rooster	True
11288620	Turk	True
11288620	Karen Corelli	True
11288620	Det. Simon Perez	True
11288620	Det. Ted Riley	True
11288620	Spider	True
41528	Forrest Gump Jr.	True
41528	Forrest Gump	True
41528	Jenny Curran	True
41528	"Benjamin Buford ""Bubba"" Blue"	True
19817505	Fatso	True
32777635	Sophie	True
6233638	Sarah	True
31496522	Lt. Col. Vikram Singh Rana	True
6499360	Madhu	True
10640523	Inspector Ranjeet Singh	True
10640523	Colonel Singh	True
10640523	DSP Ravi Khanna	True
13361675	Mary Haines	True
13361675	Crystal Allen	True
13361675	Tanya	True
13361675	Edie Cohen	True
13361675	Catherine Frazier	True
13361675	Alex Fisher	True
13361675	Bailey Smith	True
18862965	Rosy D'Souza	True
18862965	Mr. Chaddha	True
18862965	Mr. D'Souza	True
25225244	Bryce Loski	True
25225244	Daniel Baker	True
25225244	Chet Duncan	True
24551073	Duffy Bergman	True
6057074	Gloria	True
6057074	Mister Buddwing	True
6057074	The Blonde	True
17243817	Shelby Mercer	True
7052375	Nuflo	True
7052375	Rima	True
1056023	Reggie Hammond	True
1056023	Jack Cates	True
1056023	Cherry Ganz	True
10190365	Rahul Mehta	True
11524153	Dr. Kayla Martin	True
12625574	John Reynolds	True
12364636	Oleg Butraskaya	True
13996230	Jasmine	True
11161265	Paul Montgomery	True
6504302	Michael	True
6504302	Sarah	True
6504302	Jannik	True
476640	Jimmy Flaherty	True
54030	David Aames	True
54030	Sofia Serrano	True
54030	Julianna 'Julie' Gianni	True
23150143	Sally Walsh	True
23150143	Tommy Walsh	True
5628492	Captain Michael Brennan	True
1417388	Jackson Smith	True
1417388	Terry White	True
18473521	Michael	True
18473521	Kyle Williams	True
18473521	Bob Hanson	True
18473521	Percy Walker	True
18473521	Sandra Anderson	True
23118238	Bill Smith	True
10133100	Melanie	True
10133100	James	True
10133100	Nancy	True
10133100	Doug	True
4343361	Alex Kovac	True
4343361	Patti Warner	True
23746718	Jane	True
15938122	Solomon Kane	True
15938122	Josiah Kane	True
15938122	Malachi	True
15938122	William Crowthorn	True
67427	Lt. Jack Cole	True
67427	Det. Jim Campbell	True
67427	Mr. Smith	True
770239	Ruth Bridge	True
770239	Walter Bridge	True
28145330	Wilkinson	True
28145330	Lokenath Bal	True
28145330	Pritilata Waddedar	True
12621957	Maxim Horvath	True
12621957	Veronica Gorloisen	True
12621957	Balthazar Blake	True
12621957	Dave Stutler	True
12621957	Drake Stone	True
4295195	Ben Stone	True
4295195	Alison Scott	True
4295195	Pete	True
8737659	Racer X	True
8737659	Mom Racer	True
8737659	Pops Racer	True
8737659	Trixie	True
8737659	Royalton	True
8737659	Taejo Togokhan	True
11944726	Sgt. James Dunn	True
11944726	Lt. Col. Grant Casey	True
11944726	Gen. Adam Woodward	True
1682805	Meredith Morton	True
1682805	Julie Morton	True
1682805	Sybil Stone	True
1682805	Ben Stone	True
2162986	Christopher Gardner	True
2162986	Linda	True
2162986	Christopher	True
4865852	Kelly Farmer	True
4865852	Lynn Farmer	True
4865852	Young Aunt Sofia	True
4865852	Aunt Agatha	True
4865852	Aunt Sofia	True
4851414	Thangam	True
4851414	Lavanya	True
32898123	Sharla	True
2731727	Frankie Fanelli	True
1389153	Jesse Montgomery III	True
1389153	Christie Boner	True
1389153	Super Hot Giant Alien	True
2080306	Pete Nessip	True
2080306	Terry Nessip	True
2080306	Ty Moncrief	True
12283356	Randy Daniels	True
401782	Jimmy 'The Calcium Kid' Connelly	True
9974375	Ben Avery	True
957322	Mathayus	True
957322	King Pheron	True
957322	Cassandra	True
957322	Takmet	True
957322	Philos	True
957322	Thorak	True
957322	Balthazar	True
21000149	Lou Ford	True
21000149	Amy Stanton	True
21000149	Joe Rothman	True
21000149	Billy Boy Walker	True
21871596	Ramu	True
6969487	Philip Marlowe	True
6969487	Winslow Wong	True
6969487	Lt. Christy French	True
666923	Ian Malcolm	True
666923	Kelly Curtis Malcolm	True
666923	Dr. Sarah Harding	True
666923	Nick Van Owen	True
666923	Roland Tembo	True
666923	Dieter Stark	True
5490152	Camille	True
7450532	Sathyaprathapan	True
7450532	'Kuruvi' Kuruvilla	True
7450532	Bhama	True
550486	Prime Minister	True
171618	Ruth Kligman	True
12061267	Bouchard	True
1668866	Irene Jansen	True
6142808	Lisa	True
6142808	Gretchen	True
2617036	Tess Brock	True
806082	Holly	True
806082	Robin	True
29545870	Eddie 'Gonzo' Gilman	True
29545870	Diane Gilman	True
29545870	Evie Wallace	True
24229540	Jamie Reidy	True
24229540	Nancy Randall	True
24229540	Bruce Jackson	True
24229540	Dr. Knight	True
24229540	Maggie Murdock	True
2384000	Gurumoorthy	True
27116963	Slick	True
27116963	Hobo	True
6763625	Sapna	True
6763625	Vijay Saigal	True
6763625	Vikram 'Vicky' Saigal	True
6763625	Bhanupratap Saigal	True
739286	Lucius Hunt	True
739286	Edward Walker	True
739286	Noah Percy	True
11142730	Sunil Sharma (Sunny)	True
170936	Elwood P. Dowd	True
17848676	Bacon Stains Malone	True
17848676	George Washington	True
2528153	Sunil	True
2528153	Vinayak	True
2528153	Albert Sullivan	True
24083267	King Tallious	True
24083267	Leezar	True
24083267	Belladonna	True
24083267	Fabious	True
24083267	Boremont	True
24083267	Thadeous	True
24083267	Julie	True
24083267	Isabel	True
1222564	Girl 6	True
1222564	Jimmy	True
1222564	Girl #75	True
930379	Solange Dimitrios	True
930379	Le Chiffre	True
930379	Carlos	True
930379	René Mathis	True
930379	Vesper Lynd	True
930379	Felix Leiter	True
930379	Mr. White	True
19189562	Dr. Peter Reed	True
19189562	T.L. Pierson	True
19189562	Katherine Pierson	True
9682483	Detective Sergeant Johnson	True
176545	Antonius Block	True
176545	Acrobat Jof	True
176545	Lisa	True
249876	Jess	True
249876	Mr. Bhamra	True
249876	Juliette 'Jules' Paxton	True
249876	Paula Paxton	True
249876	Tony	True
249876	Joe	True
249876	Mel	True
249876	Alan Paxton	True
249876	Pinky	True
9129800	Nikki Finn	True
9129800	Montgomery Bell	True
3733842	Arthur Hamilton	True
11893755	Walt McCandless	True
11893755	Carine McCandless	True
11893755	Jan Burres	True
11893755	Wayne Westerberg	True
11893755	Tracy Tatro	True
8029508	Seigo Takata	True
14988233	Carole Lombard	True
725468	Sidney Wang	True
1822878	Lucy Harmon	True
32393429	Too Cool	True
697113	Wang Chi	True
697113	Egg Shen	True
10776142	Kulwant Rai	True
10776142	Rakesh Rai	True
21739675	Rajaram Purshotam Joshi	True
21739675	Sandhya Sabnis	True
17356798	Peter Campbell	True
17356798	Nicholas Popescu	True
5227373	Rebecca Winstead	True
1139962	Odin James	True
1139962	Coach Duke Goulding	True
1139962	Hugo Goulding	True
2390369	Dr. Jonathan Chamberlain	True
2390369	Jennifer Rispoli Chamberlain	True
2390369	Robby Navarro	True
2390369	Haley	True
31795187	Tammie	True
31795187	Justin Sax	True
12097185	Harry Collins	True
12097185	Joey Schneider	True
12097185	Leila	True
3615041	Charles Wilson	True
3615041	Joanne Herring	True
3615041	Gust Avrakotos	True
950245	Ivan Bethune	True
950245	Rick Sandford	True
950245	Melissa Lefevre	True
598868	Max Rockatansky	True
6312980	Montgomery Brewster	True
20554131	Alex	True
153372	Minister of Defense Col. Akir Nakesh	True
232325	Anantha Rama Sharma	True
4036425	Krishna	True
4036425	Mastana	True
4036425	Ricardo	True
5631382	Mr. Yee	True
5631382	Yee Tai Tai	True
9355314	Jonathan McQuarry	True
9355314	Wyatt Bose	True
9355314	Tina at the Rhigha Royal	True
4317586	Muthu	True
4317586	Ranganayaki	True
170858	Sidney J. Mussburger	True
170858	Amy Archer	True
170858	Moses	True
20904181	Interviewer at Post Office	True
20904181	Ravi Raj Sinha	True
20904181	Nattu	True
20904181	Mohini	True
20904181	Parcel	True
1354062	Judy	True
1354757	Jerry Black	True
1354757	Lori	True
29830825	Mrs. Shanti Saxena	True
29830825	Gauri	True
20072112	Jacob	True
20181941	Young Michelle McNally	True
20181941	Paul McNally	True
20181941	Debraj Sahai	True
20181941	Michelle McNally	True
20181941	Sara McNally	True
17123071	Nicola	True
17123071	The Drifter	True
17123071	Yoshi	True
11827016	Remy	True
11827016	Jake Freivald	True
11827016	Carol	True
11827016	Frank	True
1693905	Captain Jacques de Keroual de Saint-Yves	True
1693905	Alain de Keroual de Saint-Yves	True
1693905	Comte de Saint-Yves	True
6128662	Connor	True
6128662	Kiko	True
28671081	Holden Donovan	True
28671081	Kelly Stepford	True
23805173	Julia Fielding	True
22884121	Julie Anderson	True
22884121	Ubi	True
22839891	Andre Roux	True
11787589	Lakshmi	True
11787589	Hasini	True
7159773	Richard Runche	True
9378717	Alec Leamas	True
33624347	Inspector Ajay	True
1226289	Maggie O'Connor	True
1226289	Agent John Travis	True
5640549	Mr. Baldwin	True
13902330	Alex Hacker	True
5079650	Lt. Brutus	True
255858	Agent One	True
255858	Lorna Campbell	True
255858	Pascal Sauvage, the Greedy Frenchman	True
255858	Pegasus, Head of MI7	True
255858	Archbishop of Canterbury	True
255858	Pegasus' Secretary	True
4888072	Clovis Mitchell	True
2138170	Danny McGavin	True
5304218	Krishnaveni	True
5304218	Selvi	True
22430724	Jerry Barnes	True
22430724	Mike Pomeroy	True
22430724	Colleen Peck	True
365070	Pamela Fitzgerald	True
13264461	Ulysses	True
1374349	Xu Jiazhen	True
3920193	Carla Jean Moss	True
3920193	Anton Chigurh	True
21488993	Louis	True
21488993	Angela Feld	True
21488993	Colin	True
21488993	Dex	True
4627909	Erich von Lhomond	True
25683949	Haridas	True
25683949	Antony	True
1393318	Akash Malhotra	True
1393318	Sameer	True
1393318	Siddharth 'Sid' Sinha	True
1393318	Pooja	True
1393318	Tara Jaiswal	True
1393318	Rohit	True
7286899	Randhir Singh	True
7286899	Zeenat	True
21057974	Long John Silver	True
21057974	Anne Bonney	True
6844255	Dallas	True
6844255	Bob	True
768808	Frank Bannister	True
768808	Cyrus	True
29768643	Garvey	True
5122793	Shahenshah Badshah Akbar	True
129410	Anderson	True
3018980	Jayakrishnan	True
14509186	MacConnachie	True
15495512	Ajay R. Sharma/Ajay R. Malhotra	True
15495512	Raj Sinha	True
15495512	Pooja	True
15495512	Madhu	True
15495512	Asha R. Sharma	True
15495512	Dr. Sinha	True
15495512	Rai Bahadur	True
7952414	Lam Sai-wing	True
1181107	George Monroe	True
1181107	Robin Kimball	True
1181107	Colleen Beck	True
1181107	Officer Kurt Walker	True
11337163	Mahesh	True
11337163	Bela	True
171540	Althea Leasure Flynt	True
3825963	Curtis Taylor, Jr.	True
3825963	Effie White	True
3825963	C. C. White	True
3825963	Deena Jones	True
3825963	Lorrell Robinson	True
3825963	Wayne	True
3825963	Marty Madison	True
3825963	Michelle Morris	True
11545267	Stone Alexander	True
1623960	Ennis Del Mar	True
1623960	Jack Twist	True
1623960	Joe Aguirre	True
1623960	Alma	True
1623960	Lureen Newsome	True
1623960	Cassie	True
1623960	Lashawn Malone	True
12594210	Leon Trotsky	True
5179763	Arjun Singh	True
5179763	Poonam	True
685981	Jigsaw	True
685981	Wes Luger	True
685981	Jack Colt	True
685981	General Mortars	True
9617369	Prof. Trevor Anderson	True
9617369	Hannah Ásgeirsson	True
673472	Michael	True
